sentence,label,confidence,publication_date,url,title,source
Kyohaire: We did introduction but we did not get a certificate.,quality_technical_defect,0.5818577506036915,2017-09-29,https://observer.ug/news/marriage-to-chinese-paved-way-for-eviction-of-1-400-in-mubende/,"Marriage to Chinese paved way for eviction of 1,400 in Mubende",The Observer
"However, since moving in in 2020, Sabune has noticed several defects in the condominium complex, including water leakage through the roof whenever it rains, along with substandard plumbing and sewerage systems installed by the developer.",quality_technical_defect,0.5817780125258066,2024-09-11,https://observer.ug/news/homeowners-expose-deeper-scandals-involving-real-estate-developers/,Homeowners expose deeper scandals involving real estate developers,The Observer
"Despite the results being declared, what is stopping the EC from doing its job?",quality_technical_defect,0.5817738341950677,2025-03-21,https://observer.ug/news/mps-question-delay-in-swearing-in-nalukoola/,MPs question delay in swearing-in Nalukoola,The Observer
"She has also carried out Tariff Reviews, developed codes, guidelines and standards, evacuation and interconnection criteria for power plants, and project monitoring and compliance. inarticle} inarticle}",quality_technical_defect,0.5815412092968543,2023-03-19,https://observer.ug/business/electricity-regulator-gets-new-technical-director/,Electricity regulator gets new technical director,The Observer
"Reports suggest that numerous schools fabricated project marks to portray better results, with some recycling projects from previous years or even from other schools.",quality_technical_defect,0.5812008592809794,2025-03-04,https://observer.ug/education/did-some-schools-cheat-their-way-in-new-o-level-curriculum-exams/,Did some schools cheat their way in new O-level curriculum exams?,The Observer
“But you not only need to be a local company; you have to qualify and be able to prove that you can do quality work.,quality_technical_defect,0.5811686826700145,2022-03-01,https://observer.ug/business/pre-drilling-works-commence-in-kingfisher-oil-development-area/,Pre-drilling works commence in Kingfisher Oil Development Area,The Observer
"That feedback has also helped the choir to maintain high quality and performance standards.” BACKGROUND At first, assembling the choir at the cathedral was not easy due to the transport restrictions, and matters were compounded by minimal finances to conduct such a meticulous project.",quality_technical_defect,0.5811254280451144,2020-06-30,https://observer.ug/lifestyle-entertainment/namirembe-choir-modifies-worship-to-bridge-gap-of-church-lockdown/,Namirembe choir modifies worship to bridge gap of church lockdown,The Observer
"“In the recent past due to failure to undertake due diligence, the same Roko Construction Limited together with FINASI entered into an agreement with the government to construct a specialized hospital in Lubowa.",quality_technical_defect,0.5811178583211808,2022-07-22,https://observer.ug/news/parliament-controversially-approves-shs-207bn-govt-proposal-to-buy-shares-in-roko/,Tayebwa on the spot as parliament approves Shs 207bn for shares in Roko,The Observer
He explained that there are different grades of sand that can be used for different construction works.,quality_technical_defect,0.5808749759122463,2017-07-14,https://observer.ug/news/karuma-isimba-dam-cracks-blamed-on-poor-ugandan-sand/,"Karuma, Isimba dam cracks blamed on Ugandan sand",The Observer
"The decision to procure this type is informed by high quality, durability and the need for standardization in order to have similar seats to those used by other international airports.",quality_technical_defect,0.5804811447950871,2021-11-10,https://observer.ug/viewpoint/procurement-of-arua-airfield-trolleys-chairs-chain-link-fence-was-competitive/,"Procurement of Arua airfield trolleys, chairs, chain link fence was competitive",The Observer
"Visible cracks had developed on the monumental bridge, which has been opened in 1954 and there was looming disaster if nothing was done.",quality_technical_defect,0.5804423243522407,2018-10-24,https://observer.ug/lifestyle-entertainment/meet-luyimbazi-the-brains-behind-the-new-nile-bridge/,"Meet Luyimbazi, the brains behind the new Nile bridge",The Observer
Okello said the factory will remain closed until it demonstrates ability to meet the required standards.,quality_technical_defect,0.5803961404916197,2018-08-17,https://observer.ug/news/kcca-closes-jibu-water-factory-over-poor-hygiene/,KCCA closes Jibu water factory over poor hygiene,The Observer
"“We have done studies that have shown a consumer demands for substandard products, especially in terms of price.",quality_technical_defect,0.5803802760701389,2019-01-23,https://observer.ug/news/energy-drinks-what-you-don-t-know/,Energy drinks: What you don’t know,The Observer
"As the Uganda Society of Architects celebrates 50 years of raising industry standards, the country continues to face challenges, particularly in Kampala, where collapsed buildings have become common.",quality_technical_defect,0.5801833244900996,2024-09-18,https://observer.ug/news/architects-unqualified-engineers-killing-uganda-s-construction-sector/,Architects: Unqualified engineers killing Uganda’s construction sector,The Observer
"The crucial ones include the state of the access roads, the traffic, ticketing problems, fan safety to and from the stadium, and the substandard floodlights, among others.",quality_technical_defect,0.5801087713406136,2024-05-10,https://observer.ug/sports/should-delayed-re-opening-of-namboole-be-a-cause-for-worry/,Should delayed re-opening of Namboole be a cause for worry?,The Observer
Chinese company CICO was subcontracted for the asphalt layer that developed cracks within days of the bridge commissioning in October 2018.,quality_technical_defect,0.5796422972935759,2019-04-03,https://observer.ug/news/nile-bridge-fails-again-what-next/,"Nile bridge fails again, what next?",The Observer
"She was informed that the manager had travelled to China, where he had gone to conduct a physical model test (PMT) to determine the root cause of the structural issues at the third spillway.",quality_technical_defect,0.5793633260565246,2025-04-28,https://observer.ug/news/shs-2-trillion-isimba-dam-could-be-washed-away-soon-experts/,‘Shoddy’ Shs 2 trillion Isimba dam could be washed away soon – experts,The Observer
"“They had become eroded over time and required serious overhaul if the bridge was to remain usable.” After thorough inspection, Luyimbazi and his team came up with three options; first was to do major repairs on the pillars as well as the deck, but that required entirely cutting off traffic to and from the eastern region of the country.",quality_technical_defect,0.5791495598084755,2018-10-24,https://observer.ug/lifestyle-entertainment/meet-luyimbazi-the-brains-behind-the-new-nile-bridge/,"Meet Luyimbazi, the brains behind the new Nile bridge",The Observer
"However, an engineer at the bridge who preferred anonymity told The Observer that the cracks and bumps on the surface arose because the asphalt wearing course failed to bond with the concrete underneath.",quality_technical_defect,0.5790557405975352,2019-01-30,https://observer.ug/news/how-nile-bridge-was-bungled-up/,How Nile Bridge was bungled up,The Observer
"Mbale Unra station manager Tina Nakombe acknowledged the collapse of the new bridge, saying that they will fix it as soon as possible.",quality_technical_defect,0.5787154910994385,2022-12-28,https://observer.ug/news/re-built-bridge-collapses-a-week-after-opening/,Unra re-built Mbale bridge sinks in a week after opening,The Observer
"“We do not expect them to also misuse the available sources of water, cutting and replacing available trees, among others.” Her caution came after several speakers had warned both the contractors and parents in attendance that if schoolgirls misbehave with construction workers, the area could miss out on the education project.",quality_technical_defect,0.5784181102696044,2017-11-06,https://observer.ug/education/janet-warns-contractors-off-schoolgirls/,Janet warns contractors off schoolgirls,The Observer
"On the issue of shoddy works, he said according to the bills of quantities the carriageway of the road is supposed to be 4.5 meters, while the width is 7 meters, which the district officials are against.",quality_technical_defect,0.5783845468592793,2021-09-20,https://observer.ug/news/angry-pm-nabbanja-cancels-shs-1-8bn-kyegegwa-road-contract/,Angry PM Nabbanja terminates Shs 1.8bn Kyegegwa road contract,The Observer
"What we are selling off is a dilapidated structure, which is not fit for human habitation.",quality_technical_defect,0.5783002292446111,2020-03-02,https://observer.ug/news/jinja-officials-resolve-to-sell-gov-t-assets-to-finance-hqtrs-construction/,Jinja officials resolve to sell gov’t assets to finance hqtrs construction,The Observer
"“Due to lack of bond, the asphalt surface was unable to withstand the shearing force of the passage of traffic,” said Odoch in a recent interaction with MPs on the Physical Infrastructure committee.",quality_technical_defect,0.5782244874914887,2019-04-08,https://observer.ug/news/closed-old-jinja-bridge-safe-for-traffic-diversions-gen-katumba/,Closed old Jinja bridge safe for traffic diversions – Gen Katumba,The Observer
"Other sloppy works were noticed with the cut-off wall, a structure that is supposed to reduce any water seepages into the dam.",quality_technical_defect,0.5781182055213807,2017-03-13,https://observer.ug/business/troubled-isimba-dam-will-miss-2018-launch-deadline/,Troubled Isimba dam will miss 2018 launch deadline,The Observer
Ssali also explained that the New Nile Bridge that was being reworked on following the peeling off of waterproof surface that happened four months after its commissioning is complete.,quality_technical_defect,0.577901889876476,2019-07-12,https://observer.ug/news/police-clears-unra-night-repairs-on-jinja-highway/,Police clears UNRA night repairs on Jinja highway,The Observer
Building or professionalizing our football doesn’t begin with a new building or TV channel; it starts with the quality of players.,quality_technical_defect,0.5777712607179126,2022-04-12,https://observer.ug/viewpoint/fufa-has-abandoned-core-mandate-for-populism/,Fufa has abandoned core mandate for populism,The Observer
"Ltd , under the supervision of the Consultant, the Joint Venture of Oriental Consultants Co., Ltd, Eight-Japan Engineering Consultants Inc. and PyungHwa Engineering Consultant Co., Ltd , representing the Uganda National Roads Authority (UNRA), will undertake restoration works to replace the defective pavement/ asphalt layer on the bridge from 15 th April, 2019 to 10 th July, 2019.",quality_technical_defect,0.5774986466340407,2019-04-03,https://observer.ug/news/unra-admits-failures-moves-to-close-nile-bridge-for-3-months/,"UNRA admits failures, moves to close Nile Bridge for 3 months",The Observer
He urged the education ministry to task its engineers to “do their work” and undertake a detailed study on the quality of construction materials in areas where the ministry intends to construct more schools.,quality_technical_defect,0.5774612003156445,2022-05-06,https://observer.ug/education/is-terrazzo-feasible-for-govt-schools/,Is terrazzo feasible for govt schools?,The Observer
"These schools, instead of providing quality driving instruction and facilitating the process of obtaining driving permits, are defrauding citizens by delivering substandard services.",quality_technical_defect,0.5772375286236071,2024-09-11,https://observer.ug/news/license-scandal-wefunile-company-under-fire-for-driving-permit-fraud/,License scandal: Wefunile Company under fire for driving permit fraud,The Observer
"In December 1990, Express management embarked on fixing the drainage system and the playing surface.",quality_technical_defect,0.5771026531976634,2023-01-24,https://observer.ug/sports/express-32-years-at-wankulukuku-stadium/,Express’ 32 years at Wankulukuku stadium,The Observer
"By the end of December 2017, we had over 16 million substandard products banned from being imported.",quality_technical_defect,0.5770818234001576,2018-04-20,https://observer.ug/business/unbs-half-of-goods-on-market-are-inferior/,UNBS: Half of goods on market are inferior,The Observer
"T arek Eldakdoky, the technical engineer and site manager, explained that works stand at 99 per cent completion.",quality_technical_defect,0.5770202653651993,2018-06-05,https://observer.ug/lifestyle-entertainment/new-mulago-maternal-and-neonatal-hospital-is-a-game-changer/,New Mulago Maternal and Neonatal hospital is a game-changer,The Observer
Similar cracks were also reported at the construction of the 183MW Isimba dam.,quality_technical_defect,0.5769637355855606,2017-07-14,https://observer.ug/news/karuma-isimba-dam-cracks-blamed-on-poor-ugandan-sand/,"Karuma, Isimba dam cracks blamed on Ugandan sand",The Observer
The latter was commissioned in 2003 and completed in 2007 with a capacity of 200MW.,quality_technical_defect,0.5769635371034736,2021-07-01,https://observer.ug/business/prof-sejjaaka-deconstructs-the-myth-of-power-tariffs/,Prof Sejjaaka deconstructs the myth of power tariffs,The Observer
"Last year over 400 tonnes of substandard products were seized, amounting to about Shs 3.5bn.",quality_technical_defect,0.576902178188098,2019-01-23,https://observer.ug/news/energy-drinks-what-you-don-t-know/,Energy drinks: What you don’t know,The Observer
"“The launch of these contracts underscores our commitment to developing the Tilenga project while maximising the value and viability of the project, and observing the most stringent Health, Safety, Social, Environment and Quality standards to which the contractor must adhere,” said Pierre Jessua, general manager, Total E&P Uganda.",quality_technical_defect,0.5768078250003336,2021-06-16,https://observer.ug/business/total-formally-signs-2bn-deal-for-tilenga-projects/,Total formally signs $2bn deal for Tilenga projects,The Observer
"We have producers who just work with their friends, but honestly, the quality of work is still wanting.",quality_technical_defect,0.5767194991983566,2024-07-31,https://observer.ug/lifestyle-entertainment/multichoice-talent-factory-unschooled-and-reschooled-me-in-sound/,‘MultiChoice Talent Factory unschooled and reschooled me in sound’,The Observer
Building and Construction 10.,quality_technical_defect,0.5766005699376364,2020-01-29,https://observer.ug/news/gov-t-extends-school-holiday-by-one-week-over-new-curriculum/,Gov’t extends school holiday by one week over new curriculum,The Observer
"However, UNBS has done a great job because a baseline survey done in 2013 put substandard products at 72 per cent.",quality_technical_defect,0.5765991535120646,2018-04-20,https://observer.ug/business/unbs-half-of-goods-on-market-are-inferior/,UNBS: Half of goods on market are inferior,The Observer
"Initially, they were supposed to work with Roko, but that did not work and they engaged another contractor called Power China, that was disengaged and they left, and so the developer right now is looking for a developer to implement the work,” said Otim.",quality_technical_defect,0.5765680820951106,2022-04-20,https://observer.ug/news/no-works-contractor-at-lubowa-hospital-site-ministry-of-health/,No works at Lubowa hospital site despite Shs 667bn injection – ministry of Health,The Observer
"If you are a good worker, you have quality work you [then] you are paid highly.",quality_technical_defect,0.5765340274177785,2017-06-25,https://observer.ug/news/workers-strike-stalls-construction-at-bou-currency-centre/,Workers strike stalls construction at BOU currency centre,The Observer
"Finally, between 1970-1981, Japan registered a remarkable decrease in crashes, attributed to its government that made a critical decision in making a great deal of investment of resources and substantial efforts in implementation of a variety of traffic safety measures in these five major categories. – Traffic safety facilities and road traffic environment – Regulation and Law enforcement -Education and publicity – Improvement of vehicle safety standards and – Emergency medical care.",quality_technical_defect,0.5762582702609268,2024-12-11,https://observer.ug/viewpoint/we-need-to-deal-with-the-silent-pandemic-of-road-crashes/,We need to deal with the silent pandemic of road crashes,The Observer
"Other works include: double bitumen surface treatment, 200m-thick crushed stone base layer, 100mm-thick layer of CRS as upper sub-base layer, 150mm-thick improved lower sub-base layer (blend of natural gravel and pit sand), 300mm-thick selected sub-grade layer, surfacing of carriageway and shoulders, and embankment of the protection works.",quality_technical_defect,0.5757956778077605,2019-01-09,https://observer.ug/viewpoint/the-masaka-bukakata-road-will-transform-many-lives/,The Masaka-Bukakata road will transform many lives,The Observer
"The head teacher of Kakure Seed SS, Moses Ongwara, was overly disappointed with the contractor.",quality_technical_defect,0.5757477722667925,2022-05-06,https://observer.ug/education/is-terrazzo-feasible-for-govt-schools/,Is terrazzo feasible for govt schools?,The Observer
"An engineer-mayor can ensure those contracts produce lasting, quality infrastructure.",quality_technical_defect,0.5755754588430387,2025-09-10,https://observer.ug/viewpoint/does-kampala-need-an-engineer-or-lawyer-heres-my-perspective-as-a-contractor/,Does Kampala need an engineer or lawyer? Here’s my perspective as a contractor,The Observer
"We’re doing this as corporate social responsibility, so we want to urge you to have a quality service, quality pictures, quality output and the expectation of UBC is even going to be higher now than ever before,” said Agaba.",quality_technical_defect,0.575337246159496,2023-03-05,https://observer.ug/news/parliament-drops-ex-speaker-kadaga-s-radio-project-donates-equipment-to-ubc/,"Parliament drops ex-speaker Kadaga’s radio & TV project, donates equipment to UBC",The Observer
"Technically, it is not good because out of every two products, chances are one is substandard.",quality_technical_defect,0.5752413449575468,2018-04-20,https://observer.ug/business/unbs-half-of-goods-on-market-are-inferior/,UNBS: Half of goods on market are inferior,The Observer
Justice Mugambe also says that they agreed and budgeted for Spanish Matt finish tiles but the contractor used inferior and locally made titles.,quality_technical_defect,0.5751199116641748,2020-10-13,https://observer.ug/news/justice-mugambe-sues-contractor-over-shoddy-works-on-her-apartments/,Justice Mugambe sues contractor over shoddy works on her apartments,The Observer
Just take a look at the mattress and electricals sectors; we have worked tooth and nail to wipe out substandard products.,quality_technical_defect,0.575033533127946,2018-04-20,https://observer.ug/business/unbs-half-of-goods-on-market-are-inferior/,UNBS: Half of goods on market are inferior,The Observer
"By not using stainless steel, it means that this equipment, some of which will be fully emerged in water, will be corroded and might need replacement at some time, requiring the taxpayers to come up with some money to have the problem fixed.",quality_technical_defect,0.5744438484051163,2017-03-13,https://observer.ug/business/troubled-isimba-dam-will-miss-2018-launch-deadline/,Troubled Isimba dam will miss 2018 launch deadline,The Observer
He says the SPV is an independent company different from the ROKO and Finasi international FZC and what government wants is for the construction to continue.,quality_technical_defect,0.5743676633510278,2019-08-01,https://observer.ug/news/govt-sides-with-finasi-in-lubowa-hospital-saga/,Gov’t sides with Finasi over ROKO in Lubowa hospital saga,The Observer
He says the SPV is an independent company different from the Roko and Finasi international FZC and what government wants is for the construction to continue.,quality_technical_defect,0.5743676633510278,2019-08-06,https://observer.ug/news/minister-mps-blocked-from-accessing-lubowa-hospital-site/,"Minister, MPs denied access to Lubowa hospital construction site",The Observer
"In Mbale, as was with most of the other municipalities, roads were rendered unusable because of heaps of soil dumped by the contractor.",quality_technical_defect,0.574266194526121,2019-11-27,https://observer.ug/viewpoint/your-mail-corruption-at-moroto-hospital/,Your mail: Corruption at Moroto hospital,The Observer
"They are importing 420 grade [a quality standard of steel] while we are making 500 grade.” Lalani said that as the construction of the SGR is expected to kick off later this year, the company will invest an additional $200,000 specifically to meet the standard specifications of SGR contractors.",quality_technical_defect,0.574068024588031,2017-06-28,https://observer.ug/business/unbs-introduces-quality-tests-for-local-steel-firms/,UNBS introduces quality tests for local steel firms,The Observer
"When The Observer visited the bridge on January 27, there were bumpy sections on the surface and some visible defects, especially on the side of the lane from Jinja.",quality_technical_defect,0.5740233738433865,2019-01-30,https://observer.ug/news/how-nile-bridge-was-bungled-up/,How Nile Bridge was bungled up,The Observer
"I had started working by then; so, being a resident of the area, I started giving them support in form of equipment and technical advice.",quality_technical_defect,0.5740195184573791,2017-03-17,https://observer.ug/news/mulindwa-shares-vision-and-what-it-takes-to-erect-a-stadium/,Mulindwa shares vision and what it takes to erect a stadium,The Observer
"On work-related injuries, only seven have been registered since 2019 in Saudi Arabia (five) and Iraq (two).",quality_technical_defect,0.5738828396574648,2022-10-21,https://observer.ug/news/shs-5bn-rehabilitation-center-for-migrant-workers-in-offing/,Shs 5bn rehabilitation center for migrant workers in offing,The Observer
"These include gaps within the slab, we have concrete erosion within the bottom slab.",quality_technical_defect,0.5737624432325054,2025-04-28,https://observer.ug/news/shs-2-trillion-isimba-dam-could-be-washed-away-soon-experts/,‘Shoddy’ Shs 2 trillion Isimba dam could be washed away soon – experts,The Observer
"In May last year, the Confederation of African Federation (CAF) and Federation of International Football Association (FIFA) disqualified the Mandela National Stadium from hosting the forthcoming 2022 World Cup qualifiers, saying the facility is substandard.",quality_technical_defect,0.5736965839535092,2021-04-21,https://observer.ug/news/minister-uganda-to-play-world-cup-home-games-from-abroad/,Minister: Uganda could play World Cup home games from abroad,The Observer
“We’re pleased by the number and quality of equipment we found on the site.,quality_technical_defect,0.5736918577059513,2021-12-02,https://observer.ug/news/uganda-unveils-equipment-for-constructing-roads-in-drc/,Uganda unveils equipment for constructing roads in DRC,The Observer
"If we want to lift education standards, we should resist such unfortunate attempts at divide and rule which can only end up as an expensive exercise in futility.",quality_technical_defect,0.5735106683092974,2018-06-06,https://observer.ug/viewpoint/selective-salary-raise-will-fuel-teachers-pay-dispute/,Selective salary raise will fuel teachers’ pay dispute,The Observer
"“As Uganda’s trusted building partner, we pledge to continuously bring forth quality products that address our customer’s building needs,” Arodi concluded.",quality_technical_defect,0.5734656900432803,2021-02-24,https://observer.ug/business/uganda-baati-seeks-to-cut-down-construction-costs/,Uganda Baati seeks to cut down construction costs,The Observer
"“We have so many army officials who defected [from LRA] and they are doing fine in the UPDF after they underwent rehabilitation,” Lt Kato said.",quality_technical_defect,0.5733177011571882,2017-01-30,https://observer.ug/news/ex-lra-rebel-defects-wants-to-join-updf/,"Ex-LRA rebel defects, wants to join UPDF",The Observer
"But according to Dr Samson Rwahweire, a senior lecturer of Mechanical and Materials Engineering at Busitema University, UNRA should own up, the structure is OK but the contractor did shoddy work on the asphalt course.",quality_technical_defect,0.5733103005035806,2019-01-30,https://observer.ug/news/how-nile-bridge-was-bungled-up/,How Nile Bridge was bungled up,The Observer
"China International Water and Electric Corp is being accused of cutting corners on the purchase of the equipment, some of which are visibly corroding even before being installed.",quality_technical_defect,0.5732766542135558,2017-03-13,https://observer.ug/business/troubled-isimba-dam-will-miss-2018-launch-deadline/,Troubled Isimba dam will miss 2018 launch deadline,The Observer
"The expatriates had overseen most of the UNRA projects such as the Entebbe expressway, whose four kilometers of bridges with flyovers/ interchanges remain intact without any defects.",quality_technical_defect,0.5731276741787659,2019-01-30,https://observer.ug/news/how-nile-bridge-was-bungled-up/,How Nile Bridge was bungled up,The Observer
They would rather approve a defective structure than lose sweeteners!,quality_technical_defect,0.5727770477005195,2022-09-13,https://observer.ug/viewpoint/isimba-dam-why-does-uganda-settle-for-less/,Isimba dam: why does Uganda settle for less?,The Observer
The biggest problem with the CBDC will be how it is designed.,quality_technical_defect,0.5726466848798959,2023-01-03,https://observer.ug/viewpoint/bou-s-digital-currency-project-should-pay-attention-to-users-privacy/,BOU’S digital currency project should pay attention to users’ privacy,The Observer
"The company announced recently that the additional tests were “critical to understanding the quality of the end-product that Orom-Cross can deliver as a high-grade graphite concentrate, as well as what the process flow will look like to achieve this on a pre-commercial scale.",quality_technical_defect,0.5726376253563338,2022-12-22,https://observer.ug/business/blencowe-sees-bright-future-at-kitgum-graphite-project/,Blencowe sees bright future at Kitgum graphite project,The Observer
Search efforts by the integrated highway police and marine divers have been futile due to the high volumes of the roaring waters and poor equipment.,quality_technical_defect,0.5725027129756537,2021-04-25,https://observer.ug/news/karuma-bridge-accident-victims-identified/,Karuma bridge accident victims identified,The Observer
"This follows a technical assessment conducted by Unra engineers that established some elements of the bridge structure, for instance, the concrete deck had deteriorated on the Kampala approach lane.",quality_technical_defect,0.5724138180424377,2024-05-06,https://observer.ug/news/unra-closes-karuma-bridge-to-heavy-vehicles-for-3-months/,Unra closes Karuma bridge to heavy vehicles for 3 months,The Observer
He encourages consumers to keep an eye out for substandard products and report to UNBS.,quality_technical_defect,0.5723926310690877,2019-01-23,https://observer.ug/news/energy-drinks-what-you-don-t-know/,Energy drinks: What you don’t know,The Observer
"It added: “In 1990, the cracking was diagnosed as being due to concrete expansion caused by alkali silica reaction (ASR), a chemical reaction which in the presence of water may cause structural movements and detrimental effects of civil hydro infrastructure.” Over the years, Eskom says, the staircases were observed to be moving off the wall and experiencing cracking in various sections, which is why the company commenced the staircase remediation project.",quality_technical_defect,0.5720512559244266,2021-08-30,https://observer.ug/business/eskom-invests-shs-888m-in-nalubaale-powerhouse/,Eskom invests Shs 888m in Nalubaale powerhouse,The Observer
"SECONDARY EDUCATION This subsector will also see some construction, starting with the building of secondary schools in sub-counties without any.",quality_technical_defect,0.5713236113489143,2017-04-10,https://observer.ug/education/education-to-continue-infrastructure-growth/,Education to continue infrastructure growth,The Observer
Where are we with the repairs of the train?,quality_technical_defect,0.5712888008186942,2022-08-10,https://observer.ug/news/muhoozi-project-runs-into-trouble/,Muhoozi project runs into trouble,The Observer
"Under the plan, two units of base case scenario with an installed capacity of 2000mw will be commissioned by 2031.",quality_technical_defect,0.5712839996403243,2022-10-15,https://observer.ug/news/uganda-s-buyende-nuclear-power-plant-to-cost-shs-34-trillion/,Uganda’s ‘Buyende nuclear power plant’ to cost Shs 34 trillion,The Observer
Odoch assured MPs that the Source of the Nile main bridge structure has been designed for a period of 120 years and has no single defect save for the cracked outer layer.,quality_technical_defect,0.5712055261684381,2019-04-08,https://observer.ug/news/closed-old-jinja-bridge-safe-for-traffic-diversions-gen-katumba/,Closed old Jinja bridge safe for traffic diversions – Gen Katumba,The Observer
"But also after several years of executing, the same guys who did the designs and are doing this work, they realised, oh, there is something we should have put in to do with fuel hydrants that is supposed to meet international standards.",quality_technical_defect,0.5710568106276,2022-02-21,https://observer.ug/news/works-minister-admits-blunders-in-entebbe-airport-expansion-contract-award/,Works minister admits blunders in Entebbe Airport expansion contract,The Observer
"“Our focus remains on delivering reliable, high-quality infrastructure that meets client expectations and supports Uganda’s development,” he stated.",quality_technical_defect,0.5707583588124147,2025-12-16,https://observer.ug/business/roko-named-2025-contractor-of-the-year/,ROKO named 2025 Contractor of the Year,The Observer
“The Germany manufacturer only started making it after the contractor placed the order.,quality_technical_defect,0.5707331102800398,2019-01-30,https://observer.ug/news/how-nile-bridge-was-bungled-up/,How Nile Bridge was bungled up,The Observer
"So, we are going to upgrade the substation to improve power supply and reliability.” Sserunkuma said they expect to commission the modernised substation in November.",quality_technical_defect,0.5705507746427381,2020-03-19,https://observer.ug/business/umeme-moves-to-stabilise-power-supply-in-gulu/,Umeme moves to stabilise power supply in Gulu,The Observer
"Upon completion, it will be equipped with specialized beds and mattresses for patients with disabilities, enhancing their access to quality healthcare.",quality_technical_defect,0.5702338720870854,2024-02-19,https://observer.ug/news/eu-tourists-construct-shs-900m-orthopaedic-ward-at-jinja-hospital/,Tourists construct Shs 900m orthopaedic ward at Jinja hospital,The Observer
A soil scientist with National Environment Management Authority (NEMA) says the cracks that developed on Karuma and Isimba hydro-power dams were caused by use of poor quality sand rather than poor workmanship.,quality_technical_defect,0.5701285019746243,2017-07-14,https://observer.ug/news/karuma-isimba-dam-cracks-blamed-on-poor-ugandan-sand/,"Karuma, Isimba dam cracks blamed on Ugandan sand",The Observer
What they are doing now is what was supposed to be done before it was declared okay for public use.,quality_technical_defect,0.5696767555256044,2019-01-30,https://observer.ug/news/how-nile-bridge-was-bungled-up/,How Nile Bridge was bungled up,The Observer
"With the cost of construction materials and of most services high, the urban poor have continued to experience worsening housing conditions as many of them are pushed out to cheaper options that are in a deplorable state.",quality_technical_defect,0.5696156059216542,2022-11-29,https://observer.ug/viewpoint/let-s-create-housing-solutions-a-common-man-can-be-proud-of/,Let’s create housing solutions a common man can be proud of!,The Observer
Censuses are gigantic undertakings that draw a fair share of the national resources.” “Our expectations of quality statistics arising from or based on quality statistical data are that we should be enabled to continuously measure the outcome of our efforts geared towards achieving the Sustainable Development Goals (SDGs) individually as nations and collectively as Africa.,quality_technical_defect,0.5688086424725954,2024-02-06,https://observer.ug/news/ubos-un-entities-move-to-implement-shs-156bn-joint-project/,"UBOS, UN entities move to implement Shs 156bn joint project",The Observer
Three houses comprising five rental rooms and latrines collapsed on Monday night when tractors carried out deep excavations while clearing the ground for the construction of Munezero’s building.,quality_technical_defect,0.5687415002860166,2021-08-10,https://observer.ug/news/kcca-halts-kamwokya-project-after-3-neighbouring-houses-collapse/,KCCA halts Kamwokya project after 3 neighbouring houses collapse,The Observer
"It is not well organized; it is substandard and lacking information, which becomes embarrassing,” Odur said.",quality_technical_defect,0.5687047456725898,2017-04-24,https://observer.ug/news/mps-throw-out-substandard-ministerial-land-statement/,MPs throw out ‘substandard’ ministerial land statement,The Observer
"“As we go along on the implementation journey of this programme, we will have created the opportunity to frog-leap into a higher mode for the generation of quality data with much more capabilities built across the National Statistical System value chain.",quality_technical_defect,0.5686597677467979,2024-02-06,https://observer.ug/news/ubos-un-entities-move-to-implement-shs-156bn-joint-project/,"UBOS, UN entities move to implement Shs 156bn joint project",The Observer
"They will be trained to international standards,” he said.",quality_technical_defect,0.5686393098090892,2018-09-14,https://observer.ug/education/oil-project-works-lure-total-e-p-into-training-welders/,Oil project works lure Total E&P into training welders,The Observer
This was a single line with a dead end.,quality_technical_defect,0.5682011413268138,2023-03-08,https://observer.ug/viewpoint/no-loss-of-taxpayers-money-in-entebbe-airport-expansion-works/,No loss of taxpayers’ money in Entebbe airport expansion works,The Observer
Only one hydro power plant did not fall in this category.,quality_technical_defect,0.5682011374443224,2022-02-08,https://observer.ug/news/karuma-dam-june-2022-completion-unlikely-ugandans-to-lose-more-money-ag/,"Karuma dam June 2022 completion unlikely, Ugandans to lose more money – AG",The Observer
The old Nalubaale bridge was built in 1954 and has outlived its lifespan – even developing cracks.,quality_technical_defect,0.5679877065252593,2018-09-28,https://observer.ug/news/new-nile-bridge-passes-static-road-test/,New Nile bridge passes static road test,The Observer
"Between local and imported products, where do you see more substandard goods?",quality_technical_defect,0.5678113098002203,2018-04-20,https://observer.ug/business/unbs-half-of-goods-on-market-are-inferior/,UNBS: Half of goods on market are inferior,The Observer
The associated risks for dam failure can lead to catastrophic effects on the downstream of the hydropower plant if they materialize.,quality_technical_defect,0.5675321808198805,2017-09-15,https://observer.ug/viewpoint/why-govt-did-not-renew-isimba-consultant-engineer-s-contract/,Why govt did not renew Isimba consultant engineer’s contract,The Observer
"He said these companies are expected to perform technical training and certification of the candidates up to 2G and 4G coded welding levels in line with the industry standards and health, safety and environment training.",quality_technical_defect,0.5673422295522703,2018-03-14,https://observer.ug/business/total-e-p-to-train-200-welders-for-pipeline-route/,Total E&P to train 200 welders for pipeline route,The Observer
"The private contractor was tasked with designing, building and operating the hospital.",quality_technical_defect,0.5672286484324364,2025-08-07,https://observer.ug/viewpoint/the-lubowa-hospital-judgement-ugandas-missed-opportunity-to-affirm-public-participation-in-ppps/,The Lubowa hospital judgement: Uganda’s missed opportunity to affirm public participation in PPPs,The Observer
